PartNum,RevisionNum,MtlPartNum,ReqDueDate,TotalRemainingQty,TotalRequiredQty,TotalOnHandQty,TotalRelQty,DemandLeadTime
4516844,A,2501 0357,2017-02-13,34.0,32.0,24184.0,0.0,0
4516844,A,3131 7037,2017-02-13,34.0,4.0,307477.0,0.0,0
4516844,A,3131 7043,2017-02-13,68.0,8.0,11384.0,6000.0,0
4516844,A,3131 7048,2017-02-13,34.0,8.0,24070.0,0.0,0
4516844,A,3131 7572,2017-02-13,34.0,4.0,2343.0,0.0,0
4516844,A,3131 8284,2017-02-13,34.0,16.0,374.0,0.0,0
4516844,A,3131 8285,2017-02-13,34.0,4.0,447.0,0.0,0
4516844,A,3131 8310,2017-02-13,34.0,4.0,1232.0,0.0,0
4516844,A,3131 9371,2017-02-13,102.0,24.0,107044.0,7500.0,0
4516844,A,3131 9372,2017-02-13,102.0,12.0,63.0,576.0,0
4516844,A,4516844-CUST-DOCS,2017-02-13,34.0,34.0,0.0,0.0,0
4516844,A,4701 11864,2017-02-13,34.0,4.0,71023.0,0.0,0
4516844,A,4701 11906,2017-02-13,34.0,4.0,2762971.0,1040000.0,0
4516844,A,4701 11910,2017-02-13,34.0,28.0,1639203.0,660000.0,0
4516844,A,4701 11911,2017-02-13,34.0,8.0,865391.0,410000.0,0
4516844,A,4701 11912,2017-02-13,68.0,8.0,3416222.0,1000000.0,0
4516844,A,4701 11938,2017-02-13,34.0,8.0,7912.0,0.0,0
4516844,A,4701 11945,2017-02-13,34.0,8.0,413257.0,150000.0,0
4516844,A,4701 11949,2017-02-13,34.0,20.0,759246.0,0.0,0
4516844,A,4701 11951,2017-02-13,34.0,4.0,15549.0,0.0,0
4516844,A,4701 11952,2017-02-13,34.0,20.0,65826.0,0.0,0
4516844,A,4701 12520,2017-02-13,34.0,4.0,51442.0,15000.0,0
4516844,A,4701 12521,2017-02-13,34.0,4.0,81388.0,0.0,0
4516844,A,4701 12538,2017-02-13,34.0,12.0,17116.0,0.0,0
4516844,A,4701 12706,2017-02-13,34.0,4.0,24047.0,0.0,0
4516844,A,4701 12725,2017-02-13,34.0,12.0,16375.0,0.0,0
4516844,A,4701 12726,2017-02-13,34.0,16.0,27595.0,20000.0,0
4516844,A,4701 12727,2017-02-13,34.0,32.0,28687.0,0.0,0
4516844,A,4701 12739,2017-02-13,34.0,4.0,316646.0,150000.0,0
4516844,A,4701 12994,2017-02-13,34.0,24.0,29073.0,0.0,0
4516844,A,4701 13515,2017-02-13,34.0,4.0,14307.0,10000.0,0
4516844,A,4701 13548,2017-02-13,34.0,8.0,61620.0,0.0,0
4516844,A,4701 13552,2017-02-13,34.0,4.0,9215.0,0.0,0
4516844,A,4701 13553,2017-02-13,34.0,32.0,31449.0,0.0,0
4516844,A,4701 13554,2017-02-13,34.0,4.0,32608.0,0.0,0
4516844,A,4701 13555,2017-02-13,34.0,44.0,12858.0,0.0,0
4516844,A,4701 13560,2017-02-13,34.0,12.0,23607.0,0.0,0
4516844,A,4701 13561,2017-02-13,34.0,4.0,29756.0,0.0,0
4516844,A,4701 13577,2017-02-13,68.0,24.0,38274.0,10000.0,0
4516844,A,4701 13670,2017-02-13,34.0,4.0,41417.0,10000.0,0
4516844,A,4701 14291,2017-02-13,34.0,16.0,85410.0,60000.0,0
4516844,A,4701 14483,2017-02-13,34.0,8.0,32695.0,0.0,0
4516844,A,4701 14565,2017-02-13,68.0,8.0,108228.0,30000.0,0
4516844,A,4701 14702,2017-02-13,34.0,8.0,18878.0,0.0,0
4516844,A,4701 14848,2017-02-13,34.0,4.0,23000.0,0.0,0
4516844,A,4701 15447,2017-02-13,34.0,4.0,22332.0,0.0,0
4516844,A,4801 3471,2017-02-13,34.0,4.0,214493.0,60000.0,0
4516844,A,4801 3575,2017-02-13,34.0,8.0,26936.0,0.0,0
4516844,A,4801 4172,2017-02-13,34.0,8.0,4464.0,2500.0,0
4516844,A,5000 0527,2017-02-13,34.0,34.0,0.0,100000.0,0
4517257,B,1501 6553,2017-02-13,190.0,130.0,116176.0,28000.0,0
4517257,B,1501 6577,2017-02-13,95.0,65.0,16353843.0,0.0,0
4517257,B,1501 6578,2017-02-13,475.0,325.0,700365.0,820000.0,0
4517257,B,1501 6588,2017-02-13,95.0,65.0,631666.0,160000.0,0
4517257,B,1501 6705,2017-02-13,95.0,130.0,83950.0,0.0,0
4517257,B,1601 2876,2017-02-13,95.0,0.095,0.0,0.0,0
4517257,B,1700 2820,2017-02-13,95.0,65.0,0.0,0.0,0
4517257,B,1801 1913,2017-02-13,95.0,455.0,747141.0,240000.0,0
4517257,B,1801 2047,2017-02-13,95.0,195.0,30834.0,0.0,0
4517257,B,2101 1138,2017-02-13,95.0,65.0,0.0,0.0,0
4517257,B,2101 1141,2017-02-13,95.0,65.0,9875.0,0.0,0
4517257,B,4517257-CUST-DOCS,2017-02-13,95.0,95.0,0.0,0.0,0
4517257,B,4701 11906,2017-02-13,95.0,130.0,2762971.0,1040000.0,0
4517257,B,4701 12927,2017-02-13,95.0,65.0,77219.0,0.0,0
4517257,B,4801 3645,2017-02-13,95.0,65.0,16836.0,10000.0,0
4517257,B,5000 0527,2017-02-13,95.0,95.0,0.0,100000.0,0
4517257,B,5101 0475,2017-02-13,95.0,65.0,4692.0,1800.0,0
4517257,B,PWI-4517257,2017-02-13,95.0,95.0,0.0,0.0,0
4517319,G^1,1501 6546,2017-02-13,633.0,3618.0,419473.0,0.0,0
4517319,G^1,1501 6549,2017-02-13,633.0,1206.0,926501.0,0.0,0
4517319,G^1,1501 6577,2017-02-13,633.0,22311.0,16353843.0,0.0,0
4517319,G^1,1501 6588,2017-02-13,633.0,603.0,631666.0,160000.0,0
4517319,G^1,1501 6597,2017-02-13,633.0,603.0,232218.0,51000.0,0
4517319,G^1,1501 6720,2017-02-13,633.0,603.0,62414.0,0.0,0
4517319,G^1,1501 6913,2017-02-13,3798.0,3618.0,184974.0,65000.0,0
4517319,G^1,1501 6942,2017-02-13,633.0,603.0,31838.0,0.0,0
4517319,G^1,1501 6943,2017-02-13,6963.0,6633.0,758641.0,150000.0,0
4517319,G^1,1501 7562,2017-02-13,1266.0,1206.0,28262.0,8500.0,0
4517319,G^1,1501 7571,2017-02-13,633.0,603.0,9519.0,0.0,0
4517319,G^1,1700 3275,2017-02-13,633.0,603.0,4378.0,0.0,0
4517319,G^1,1801 1978,2017-02-13,633.0,603.0,70964.0,6000.0,0
4517319,G^1,1801 2133,2017-02-13,633.0,603.0,1938.0,0.0,0
4517319,G^1,2101 1230,2017-02-13,1899.0,3618.0,5262.0,3728.0,0
4517319,G^1,2301 0713,2017-02-13,633.0,603.0,4934.0,0.0,0
4517319,G^1,2461 0580,2017-02-13,633.0,603.0,6934.0,0.0,0
4517319,G^1,2501 0357,2017-02-13,633.0,1206.0,24184.0,0.0,0
4517319,G^1,2751 0408,2017-02-13,633.0,1809.0,3600.0,0.0,0
4517319,G^1,3131 7037,2017-02-13,633.0,603.0,307477.0,0.0,0
4517319,G^1,3131 7056,2017-02-13,633.0,2412.0,52036.0,0.0,0
4517319,G^1,3131 8349,2017-02-13,2532.0,2412.0,84792.0,30000.0,0
4517319,G^1,3131 8428,2017-02-13,1266.0,1206.0,1702.0,2268.0,0
4517319,G^1,3131 8430,2017-02-13,633.0,603.0,1937.0,0.0,0
4517319,G^1,3131 8436,2017-02-13,2532.0,2412.0,1004.0,2877.0,0
4517319,G^1,3131 8439,2017-02-13,633.0,603.0,1019.0,1500.0,0
4517319,G^1,3131 8545,2017-02-13,633.0,603.0,1743.0,0.0,0
4517319,G^1,4517319-CUST-DOCS,2017-02-13,633.0,633.0,0.0,0.0,0
4517319,G^1,4701 11864,2017-02-13,633.0,603.0,71023.0,0.0,0
4517319,G^1,4701 11903,2017-02-13,633.0,2412.0,195163.0,45000.0,0
4517319,G^1,4701 11906,2017-02-13,633.0,4824.0,2762971.0,1040000.0,0
4517319,G^1,4701 11910,2017-02-13,633.0,1206.0,1639203.0,660000.0,0
4517319,G^1,4701 11911,2017-02-13,633.0,1206.0,865391.0,410000.0,0
4517319,G^1,4701 11912,2017-02-13,1266.0,3618.0,3416222.0,1000000.0,0
4517319,G^1,4701 11919,2017-02-13,633.0,603.0,28559.0,0.0,0
4517319,G^1,4701 11935,2017-02-13,633.0,3015.0,2737738.0,990000.0,0
4517319,G^1,4701 11940,2017-02-13,633.0,603.0,310603.0,0.0,0
4517319,G^1,4701 11944,2017-02-13,633.0,21708.0,5010906.0,0.0,0
4517319,G^1,4701 11954,2017-02-13,633.0,10251.0,116847.0,30000.0,0
4517319,G^1,4701 11986,2017-02-13,633.0,1809.0,39063.0,20000.0,0
4517319,G^1,4701 12520,2017-02-13,633.0,603.0,51442.0,15000.0,0
4517319,G^1,4701 12521,2017-02-13,633.0,603.0,81388.0,0.0,0
4517319,G^1,4701 12530,2017-02-13,633.0,603.0,228715.0,0.0,0
4517319,G^1,4701 12706,2017-02-13,633.0,603.0,24047.0,0.0,0
4517319,G^1,4701 12987,2017-02-13,633.0,603.0,22606.0,0.0,0
4517319,G^1,4701 12996,2017-02-13,633.0,603.0,29442.0,0.0,0
4517319,G^1,4701 13559,2017-02-13,633.0,2412.0,60257.0,0.0,0
4517319,G^1,4701 13576,2017-02-13,633.0,6030.0,136888.0,90000.0,0
4517319,G^1,4701 13606,2017-02-13,633.0,603.0,13718.0,0.0,0
4517319,G^1,4701 13660,2017-02-13,633.0,1206.0,15266.0,0.0,0
4517319,G^1,4701 13685,2017-02-13,633.0,603.0,30.0,0.0,0
4517319,G^1,4701 13688,2017-02-13,633.0,603.0,30448.0,0.0,0
4517319,G^1,4701 13690,2017-02-13,633.0,603.0,13142.0,0.0,0
4517319,G^1,4701 13691,2017-02-13,633.0,603.0,17628.0,0.0,0
4517319,G^1,4801 3529,2017-02-13,633.0,1206.0,83580.0,12000.0,0
4517319,G^1,4801 3644,2017-02-13,633.0,603.0,26810.0,6000.0,0
4517319,G^1,5000 0527,2017-02-13,1266.0,1236.0,0.0,200000.0,0
4517319,G^1,PWI-4517319,2017-02-13,633.0,633.0,0.0,0.0,0
4519090,A,1500 2168,2017-02-13,65.0,65.0,5065.0,0.0,0
4519090,A,1500 2170,2017-02-13,65.0,65.0,20630.0,0.0,0
4519090,A,1500 2187,2017-02-13,130.0,130.0,9316.0,3500.0,0
4519090,A,1500 2242,2017-02-13,65.0,65.0,996.0,0.0,0
4519090,A,1501 6577,2017-02-13,65.0,35.0,16353843.0,0.0,0
4519090,A,1501 6581,2017-02-13,65.0,35.0,10862.0,2000.0,0
4519090,A,1501 6582,2017-02-13,65.0,35.0,78272.0,24000.0,0
4519090,A,1501 6592,2017-02-13,65.0,35.0,90525.0,26000.0,0
4519090,A,1501 6721,2017-02-13,65.0,35.0,18002.0,0.0,0
4519090,A,1501 6793,2017-02-13,650.0,350.0,616803.0,172000.0,0
4519090,A,1600 2818,2017-02-13,65.0,0.195,771.0,0.0,0
4519090,A,1600 2881,2017-02-13,65.0,65.0,81.3512,2.0,0
4519090,A,1600 2882,2017-02-13,65.0,123.5,0.0,0.0,0
4519090,A,1600 2937,2017-02-13,65.0,26.0,0.0,0.0,0
4519090,A,1600 2938,2017-02-13,65.0,104.0,0.0,1000.0,0
4519090,A,1700 3014,2017-02-13,65.0,35.0,2060.0,1752.0,0
4519090,A,1801 2103,2017-02-13,65.0,35.0,8651.0,1500.0,0
4519090,A,1801 2104,2017-02-13,325.0,175.0,42420.0,10800.0,0
4519090,A,2101 1260,2017-02-13,65.0,35.0,-24.0,0.0,0
4519090,A,2500 1796,2017-02-13,65.0,260.0,46250.0,0.0,0
4519090,A,3131 8200,2017-02-13,65.0,35.0,2339.0,2180.0,0
4519090,A,4300 0577,2017-02-13,65.0,65.0,4854.0,0.0,0
4519090,A,4300 0613,2017-02-13,65.0,65.0,2296.0,0.0,0
4519090,A,4500 0496,2017-02-13,65.0,65.0,811.0,0.0,0
4519090,A,4519090-CUST-DOCS,2017-02-13,65.0,65.0,0.0,0.0,0
4519090,A,4700 2787,2017-02-13,65.0,65.0,4745.0,0.0,0
4519090,A,4700 2797,2017-02-13,65.0,65.0,5146.0,5000.0,0
4519090,A,4701 11903,2017-02-13,65.0,35.0,195163.0,45000.0,0
4519090,A,4701 11910,2017-02-13,65.0,35.0,1639203.0,660000.0,0
4519090,A,4701 11954,2017-02-13,65.0,35.0,116847.0,30000.0,0
4519090,A,4701 11978,2017-02-13,65.0,35.0,121871.0,50000.0,0
4519090,A,4701 12530,2017-02-13,65.0,35.0,228715.0,0.0,0
4519090,A,4701 13045,2017-02-13,65.0,35.0,63410.0,0.0,0
4519090,A,4701 13381,2017-02-13,65.0,70.0,15691.0,0.0,0
4519090,A,4701 13386,2017-02-13,65.0,35.0,15770.0,0.0,0
4519090,A,4701 13597,2017-02-13,65.0,35.0,22141.0,0.0,0
4519090,A,4801 3468,2017-02-13,65.0,35.0,13386.0,6000.0,0
4519090,A,4801 3475,2017-02-13,130.0,70.0,490390.0,234000.0,0
4519090,A,4801 3478,2017-02-13,65.0,35.0,44411.0,0.0,0
4519090,A,4801 3642,2017-02-13,65.0,35.0,18141.0,0.0,0
4519090,A,4801 3701,2017-02-13,65.0,35.0,5738.0,0.0,0
4519090,A,4801 3795,2017-02-13,65.0,35.0,8223.0,5400.0,0
4519090,A,4801 3816,2017-02-13,65.0,35.0,5430.0,0.0,0
4519090,A,5000 0527,2017-02-13,65.0,65.0,0.0,100000.0,0
4519090,A,5601 0479,2017-02-13,715.0,385.0,89385.0,26000.0,0
4519090,A,6000 1512,2017-02-13,65.0,65.0,6068.0,0.0,0
4522057,F,1501 6530,2017-02-13,556.0,1052.0,34850.0,0.0,0
4522057,F,1501 6545,2017-02-13,556.0,526.0,27940.0,16000.0,0
4522057,F,1501 6546,2017-02-13,556.0,1578.0,419473.0,0.0,0
4522057,F,1501 6547,2017-02-13,556.0,6838.0,585579.0,160000.0,0
4522057,F,1501 6548,2017-02-13,556.0,4208.0,1183071.0,680000.0,0
4522057,F,1501 6555,2017-02-13,2780.0,5260.0,877115.0,112000.0,0
4522057,F,1501 6561,2017-02-13,556.0,526.0,59799.0,0.0,0
4522057,F,1501 6577,2017-02-13,556.0,70484.0,16353843.0,0.0,0
4522057,F,1501 6578,2017-02-13,2780.0,39450.0,700365.0,820000.0,0
4522057,F,1501 6583,2017-02-13,556.0,1578.0,168269.0,29000.0,0
4522057,F,1501 6585,2017-02-13,556.0,526.0,253098.0,46000.0,0
4522057,F,1501 6586,2017-02-13,556.0,3682.0,66293.0,0.0,0
4522057,F,1501 6588,2017-02-13,556.0,11572.0,631666.0,160000.0,0
4522057,F,1501 6592,2017-02-13,556.0,526.0,90525.0,26000.0,0
4522057,F,1501 6594,2017-02-13,556.0,1052.0,29443.0,0.0,0
4522057,F,1501 6598,2017-02-13,1668.0,1578.0,669204.0,160000.0,0
4522057,F,1501 6714,2017-02-13,1112.0,2104.0,14944.0,20000.0,0
4522057,F,1501 6719,2017-02-13,556.0,2104.0,13439.0,0.0,0
4522057,F,1501 6722,2017-02-13,556.0,1052.0,53687.0,0.0,0
4522057,F,1501 6803,2017-02-13,2224.0,2104.0,23084.0,24000.0,0
4522057,F,1501 6804,2017-02-13,556.0,526.0,33545.0,0.0,0
4522057,F,1501 6908,2017-02-13,556.0,2630.0,309391.0,90000.0,0
4522057,F,1501 6915,2017-02-13,556.0,2630.0,903880.0,0.0,0
4522057,F,1501 6931,2017-02-13,556.0,28404.0,1209484.0,460000.0,0
4522057,F,1501 6932,2017-02-13,556.0,526.0,144646.0,0.0,0
4522057,F,1501 6939,2017-02-13,556.0,1052.0,51716.0,0.0,0
4522057,F,1501 6954,2017-02-13,556.0,2104.0,201877.0,0.0,0
4522057,F,1501 6961,2017-02-13,556.0,526.0,23550.0,0.0,0
4522057,F,1501 7133,2017-02-13,556.0,526.0,13984.0,20000.0,0
4522057,F,1501 7525,2017-02-13,556.0,1052.0,33668.0,0.0,0
4522057,F,1501 7573,2017-02-13,556.0,2104.0,46071.0,0.0,0
4522057,F,1501 7574,2017-02-13,9452.0,8942.0,2913251.0,390000.0,0
4522057,F,1501 7882,2017-02-13,1668.0,33138.0,2052228.0,1590000.0,0
4522057,F,1501 7887,2017-02-13,556.0,526.0,20459.0,9900.0,0
4522057,F,1501 7899,2017-02-13,556.0,3156.0,38550.0,12000.0,0
4522057,F,1501 8184,2017-02-13,556.0,1052.0,42215.0,0.0,0
4522057,F,1501 8185,2017-02-13,556.0,1578.0,50052.0,0.0,0
4522057,F,1700 3256,2017-02-13,556.0,526.0,0.0,0.0,0
4522057,F,1801 1913,2017-02-13,556.0,7364.0,747141.0,240000.0,0
4522057,F,1801 1916,2017-02-13,556.0,526.0,31453.0,0.0,0
4522057,F,1801 1918,2017-02-13,556.0,3156.0,495762.0,216000.0,0
4522057,F,1801 1919,2017-02-13,556.0,4208.0,460636.0,0.0,0
4522057,F,1801 1972,2017-02-13,556.0,1052.0,11512.0,0.0,0
4522057,F,1801 1978,2017-02-13,556.0,526.0,70964.0,6000.0,0
4522057,F,1801 2022,2017-02-13,556.0,5260.0,43754.0,9000.0,0
4522057,F,1801 2183,2017-02-13,556.0,4734.0,156775.0,28000.0,0
4522057,F,1801 2269,2017-02-13,556.0,526.0,3441.0,0.0,0
4522057,F,2100 4044,2017-02-13,556.0,556.0,19096.0,7876.0,0
4522057,F,2100 4061,2017-02-13,556.0,556.0,33059.0,16000.0,0
4522057,F,2100 4481,2017-02-13,556.0,556.0,4839.0,0.0,0
4522057,F,2101 0733,2017-02-13,556.0,526.0,60658.0,0.0,0
4522057,F,2101 1146,2017-02-13,556.0,1052.0,89288.0,0.0,0
4522057,F,2101 1229,2017-02-13,1112.0,2104.0,32672.0,4800.0,0
4522057,F,2301 0633,2017-02-13,1668.0,1578.0,24390.0,9000.0,0
4522057,F,2301 0723,2017-02-13,556.0,526.0,34585.0,0.0,0
4522057,F,2301 1091,2017-02-13,556.0,526.0,2494.0,4000.0,0
4522057,F,2461 0508,2017-02-13,556.0,1052.0,96903.0,60000.0,0
4522057,F,2461 0509,2017-02-13,556.0,526.0,18227.0,0.0,0
4522057,F,2461 0691,2017-02-13,556.0,2630.0,327331.0,0.0,0
4522057,F,2500 1575,2017-02-13,556.0,1112.0,61276.0,0.0,0
4522057,F,2500 1576,2017-02-13,556.0,1112.0,57503.0,0.0,0
4522057,F,2500 1988,2017-02-13,556.0,556.0,4211.0,0.0,0
4522057,F,2500 1989,2017-02-13,1668.0,6312.0,293442.0,43500.0,0
4522057,F,2501 0356,2017-02-13,556.0,1578.0,174939.0,0.0,0
4522057,F,3131 7037,2017-02-13,556.0,9994.0,307477.0,0.0,0
4522057,F,3131 7041,2017-02-13,556.0,526.0,27643.0,22500.0,0
4522057,F,3131 7046,2017-02-13,556.0,2104.0,3825.0,0.0,0
4522057,F,3131 7047,2017-02-13,556.0,526.0,6623.0,0.0,0
4522057,F,3131 7049,2017-02-13,556.0,526.0,29298.0,0.0,0
4522057,F,3131 7051,2017-02-13,2780.0,2630.0,258120.0,42500.0,0
4522057,F,3131 7053,2017-02-13,556.0,526.0,20710.0,0.0,0
4522057,F,3131 7056,2017-02-13,556.0,526.0,52036.0,0.0,0
4522057,F,3131 7061,2017-02-13,1112.0,1052.0,44194.0,7500.0,0
4522057,F,3131 7078,2017-02-13,556.0,526.0,30613.0,6000.0,0
4522057,F,3131 7086,2017-02-13,1112.0,2104.0,74020.0,13000.0,0
4522057,F,3131 7093,2017-02-13,556.0,3156.0,102603.0,42000.0,0
4522057,F,3131 7748,2017-02-13,556.0,1578.0,107431.0,0.0,0
4522057,F,3131 7876,2017-02-13,556.0,2104.0,94947.0,0.0,0
4522057,F,3131 7962,2017-02-13,556.0,526.0,9624.0,0.0,0
4522057,F,3131 8275,2017-02-13,556.0,526.0,2148.0,0.0,0
4522057,F,3131 8423,2017-02-13,556.0,526.0,7018.0,0.0,0
4522057,F,3131 8424,2017-02-13,556.0,526.0,5932.0,0.0,0
4522057,F,3131 8425,2017-02-13,556.0,526.0,31947.0,9000.0,0
4522057,F,3131 8426,2017-02-13,556.0,526.0,14344.0,0.0,0
4522057,F,3131 8429,2017-02-13,556.0,526.0,14868.0,6000.0,0
4522057,F,3131 8433,2017-02-13,556.0,526.0,22947.0,18000.0,0
4522057,F,3131 8435,2017-02-13,556.0,2104.0,27865.0,16000.0,0
4522057,F,3131 8438,2017-02-13,556.0,526.0,2686.0,0.0,0
4522057,F,3131 8441,2017-02-13,556.0,526.0,1445.0,3000.0,0
4522057,F,3131 8776,2017-02-13,556.0,1052.0,79441.0,0.0,0
4522057,F,3131 8777,2017-02-13,2780.0,2630.0,94563.0,10920.0,0
4522057,F,3131 8782,2017-02-13,1668.0,1578.0,112230.0,15860.0,0
4522057,F,3131 8783,2017-02-13,1668.0,1578.0,63780.0,9000.0,0
4522057,F,3131 8786,2017-02-13,556.0,526.0,13425.0,0.0,0
4522057,F,3131 8791,2017-02-13,3892.0,3682.0,169328.0,27500.0,0
4522057,F,3131 8816,2017-02-13,556.0,526.0,3340.0,0.0,0
4522057,F,3131 8872,2017-02-13,1112.0,2104.0,98820.0,32000.0,0
4522057,F,3131 9122,2017-02-13,556.0,526.0,658.0,500.0,0
4522057,F,3131 9331,2017-02-13,556.0,526.0,0.0,0.0,0
4522057,F,3131 9343,2017-02-13,3892.0,3682.0,33054.0,38000.0,0
4522057,F,4025 0395,2017-02-13,1668.0,1578.0,34968.0,6000.0,0
4522057,F,4301 0511,2017-02-13,556.0,2104.0,198318.0,18000.0,0
4522057,F,4301 0513,2017-02-13,556.0,1052.0,33097.0,0.0,0
4522057,F,4301 0514,2017-02-13,556.0,526.0,12439.0,0.0,0
4522057,F,4301 0515,2017-02-13,556.0,5260.0,363200.0,70000.0,0
4522057,F,4301 0560,2017-02-13,556.0,526.0,14137.0,0.0,0
4522057,F,4522057-CUST-DOCS,2017-02-13,556.0,556.0,0.0,0.0,0
4522057,F,4701 11878,2017-02-13,556.0,526.0,88989.0,30000.0,0
4522057,F,4701 11903,2017-02-13,556.0,1578.0,195163.0,45000.0,0
4522057,F,4701 11906,2017-02-13,556.0,33664.0,2762971.0,1040000.0,0
4522057,F,4701 11907,2017-02-13,556.0,526.0,345922.0,100000.0,0
4522057,F,4701 11910,2017-02-13,556.0,20514.0,1639203.0,660000.0,0
4522057,F,4701 11911,2017-02-13,556.0,5786.0,865391.0,410000.0,0
4522057,F,4701 11912,2017-02-13,1112.0,29456.0,3416222.0,1000000.0,0
4522057,F,4701 11917,2017-02-13,556.0,2104.0,77705.0,25000.0,0
4522057,F,4701 11922,2017-02-13,556.0,2104.0,116957.0,15000.0,0
4522057,F,4701 11923,2017-02-13,556.0,5260.0,60576.0,10000.0,0
4522057,F,4701 11925,2017-02-13,556.0,1578.0,29137.0,0.0,0
4522057,F,4701 11930,2017-02-13,556.0,1052.0,166050.0,0.0,0
4522057,F,4701 11935,2017-02-13,556.0,51022.0,2737738.0,990000.0,0
4522057,F,4701 11940,2017-02-13,556.0,4208.0,310603.0,0.0,0
4522057,F,4701 11941,2017-02-13,556.0,2104.0,137432.0,0.0,0
4522057,F,4701 11944,2017-02-13,556.0,37346.0,5010906.0,0.0,0
4522057,F,4701 11945,2017-02-13,556.0,3682.0,413257.0,150000.0,0
4522057,F,4701 11946,2017-02-13,556.0,14202.0,444689.0,120000.0,0
4522057,F,4701 11949,2017-02-13,556.0,2104.0,759246.0,0.0,0
4522057,F,4701 11954,2017-02-13,556.0,526.0,116847.0,30000.0,0
4522057,F,4701 11956,2017-02-13,556.0,526.0,8823.0,0.0,0
4522057,F,4701 11957,2017-02-13,1112.0,1052.0,51870.0,25000.0,0
4522057,F,4701 11968,2017-02-13,556.0,526.0,46183.0,20000.0,0
4522057,F,4701 11972,2017-02-13,556.0,1052.0,55559.0,0.0,0
4522057,F,4701 11975,2017-02-13,556.0,1052.0,166577.0,20000.0,0
4522057,F,4701 11976,2017-02-13,556.0,526.0,84261.0,0.0,0
4522057,F,4701 11977,2017-02-13,556.0,526.0,37320.0,10000.0,0
4522057,F,4701 11992,2017-02-13,556.0,526.0,12519.0,0.0,0
4522057,F,4701 12530,2017-02-13,556.0,526.0,228715.0,0.0,0
4522057,F,4701 12532,2017-02-13,556.0,3682.0,33550.0,0.0,0
4522057,F,4701 12546,2017-02-13,556.0,526.0,40767.0,10000.0,0
4522057,F,4701 12551,2017-02-13,556.0,526.0,32999.0,0.0,0
4522057,F,4701 12712,2017-02-13,556.0,1052.0,19988.0,0.0,0
4522057,F,4701 12729,2017-02-13,556.0,526.0,47877.0,0.0,0
4522057,F,4701 12730,2017-02-13,556.0,526.0,110726.0,10000.0,0
4522057,F,4701 12919,2017-02-13,556.0,1052.0,70806.0,0.0,0
4522057,F,4701 12933,2017-02-13,556.0,526.0,33665.0,0.0,0
4522057,F,4701 13008,2017-02-13,556.0,526.0,25828.0,0.0,0
4522057,F,4701 13037,2017-02-13,556.0,526.0,13959.0,0.0,0
4522057,F,4701 13052,2017-02-13,556.0,526.0,31902.0,0.0,0
4522057,F,4701 13628,2017-02-13,1112.0,1052.0,54078.0,16000.0,0
4522057,F,4701 13634,2017-02-13,556.0,526.0,15052.0,0.0,0
4522057,F,4701 13686,2017-02-13,556.0,2104.0,31622.0,0.0,0
4522057,F,4701 13689,2017-02-13,556.0,7890.0,48698.0,0.0,0
4522057,F,4701 13693,2017-02-13,556.0,2104.0,47351.0,30000.0,0
4522057,F,4701 13696,2017-02-13,556.0,1052.0,19984.0,10000.0,0
4522057,F,4701 13698,2017-02-13,556.0,1052.0,58622.0,0.0,0
4522057,F,4701 14668,2017-02-13,556.0,526.0,114180.0,20000.0,0
4522057,F,4701 14696,2017-02-13,556.0,1052.0,16919.0,0.0,0
4522057,F,4701 14703,2017-02-13,556.0,1052.0,9673.0,0.0,0
4522057,F,4701 15300,2017-02-13,1668.0,1578.0,138018.0,120000.0,0
4522057,F,4701 15301,2017-02-13,556.0,526.0,32449.0,0.0,0
4522057,F,4801 3466,2017-02-13,556.0,2104.0,88203.0,0.0,0
4522057,F,4801 3467,2017-02-13,556.0,526.0,77493.0,15000.0,0
4522057,F,4801 3470,2017-02-13,556.0,526.0,8426.0,0.0,0
4522057,F,4801 3475,2017-02-13,1112.0,6312.0,490390.0,234000.0,0
4522057,F,4801 3476,2017-02-13,556.0,1052.0,143018.0,63000.0,0
4522057,F,4801 3524,2017-02-13,556.0,1052.0,13410.0,6000.0,0
4522057,F,4801 3639,2017-02-13,556.0,526.0,39780.0,0.0,0
4522057,F,4801 3649,2017-02-13,556.0,4208.0,122756.0,15000.0,0
4522057,F,4801 3651,2017-02-13,556.0,1052.0,285032.0,72000.0,0
4522057,F,4801 3670,2017-02-13,556.0,3156.0,16282.0,0.0,0
4522057,F,4801 4183,2017-02-13,556.0,526.0,15829.0,0.0,0
4522057,F,4801 4350,2017-02-13,556.0,1052.0,9187.0,0.0,0
4522057,F,5000 0527,2017-02-13,556.0,556.0,0.0,100000.0,0
4522057,F,5601 0451,2017-02-13,556.0,526.0,21195.0,8400.0,0
4522057,F,5601 0454,2017-02-13,556.0,526.0,70046.0,26000.0,0
4522057,F,PWI-4522057,2017-02-13,556.0,556.0,0.0,0.0,0
6501510,A-1,1400 0990,2017-02-13,4.0,4.0,94.0,150.0,0
6501510,A-1,1601 0852,2017-02-13,2.0,2.0,0.0,0.0,0
6501510,A-1,2100 4050,2017-02-13,4.0,24.0,48262.0,32800.0,0
6501510,A-1,2400 0925,2017-02-13,2.0,2.0,324.0,0.0,0
6501510,A-1,2400 0929,2017-02-13,2.0,2.0,163.0,0.0,0
6501510,A-1,2450 0491,2017-02-13,2.0,2.0,434.0,0.0,0
